WBGene00007989	C37A5.2	576
WBGene00014698	C37A5.3	240
WBGene00007990	C37A5.4	576
WBGene00014699	C37A5.5	270
WBGene00014700	C37A5.6	264
WBGene00007991	C37A5.7	1182
WBGene00007992	C37A5.8	270
WBGene00004202	C37A5.9	1761
WBGene00077520	C37A5.11	213
WBGene00016495	C37C3.1a	1413
WBGene00016495	C37C3.1b	954
WBGene00016496	C37C3.2	1311
WBGene00001697	C37C3.4	1122
WBGene00003242	C37C3.6a	4677
WBGene00003242	C37C3.6b	6504
WBGene00003242	C37C3.6c	4464
WBGene00016499	C37C3.7	1071
WBGene00016500	C37C3.8a	909
WBGene00016500	C37C3.8b	1053
WBGene00016500	C37C3.8c	1167
WBGene00016501	C37C3.9	942
WBGene00016502	C37C3.10	372
WBGene00016503	C37C3.11	486
WBGene00016504	C37C3.12	519
WBGene00016505	C37C3.13	432
WBGene00235308	C37C3.17	489
WBGene00303000	C37C3.18a	255
WBGene00303000	C37C3.18b	234
WBGene00007993	C37E2.1	1140
WBGene00007994	C37E2.2a	678
WBGene00007995	C37E2.3	651
WBGene00000457	C37E2.4	774
WBGene00000458	C37E2.5a	837
WBGene00000458	C37E2.5b	756
WBGene00000458	C37E2.5c	732
WBGene00304175	C37E2.10	672
WBGene00002990	C37F5.1a	1326
WBGene00002990	C37F5.1b	1206
WBGene00003591	C37H5.1a	1056
WBGene00003591	C37H5.1b	1173
WBGene00003591	C37H5.1c	1215
WBGene00016506	C37H5.2	1068
WBGene00016507	C37H5.3a	1335
WBGene00016507	C37H5.3b	1080
WBGene00000861	C37H5.4	477
WBGene00016508	C37H5.5	2337
WBGene00016509	C37H5.6a	1374
WBGene00016509	C37H5.6b	1305
WBGene00002010	C37H5.8	1974
WBGene00003528	C37H5.9a	1554
WBGene00003528	C37H5.9b	1641
WBGene00003528	C37H5.9c	1419
WBGene00000859	C37H5.10	327
WBGene00000860	C37H5.11	321
WBGene00016511	C37H5.13a	1245
WBGene00016511	C37H5.13b	399
WBGene00016511	C37H5.13c	300
WBGene00045308	C37H5.14a	948
WBGene00045308	C37H5.14b	969
WBGene00005691	C38C3.1	999
WBGene00005690	C38C3.2	1011
WBGene00016512	C38C3.3a	771
WBGene00016512	C38C3.3b	915
WBGene00016513	C38C3.4b	993
WBGene00006794	C38C3.5	459
WBGene00016514	C38C3.6a	408
WBGene00016514	C38C3.6b	507
WBGene00016517	C38C3.9	1197
WBGene00045390	C38C3.10	312
WBGene00016518	C38C5.1a	201
WBGene00016518	C38C5.1b	747
WBGene00000225	C38C6.2a	1944
WBGene00000225	C38C6.2b	1812
WBGene00000225	C38C6.2c	576
WBGene00007996	C38C6.3	987
WBGene00007997	C38C6.4	1080
WBGene00007998	C38C6.5	1332
WBGene00007999	C38C6.6	1818
WBGene00006576	C38C10.1	1221
WBGene00008000	C38C10.2	1482
WBGene00008001	C38C10.3	906
WBGene00001689	C38C10.4	1578
WBGene00004343	C38C10.5a	4149
WBGene00004343	C38C10.5b	4167
WBGene00008002	C38C10.6	207
WBGene00008003	C38D4.1a	1389
WBGene00003210	C38D4.3	5355
WBGene00008005	C38D4.4	1671
WBGene00008006	C38D4.5a	2523
WBGene00008006	C38D4.5b	2517
WBGene00008006	C38D4.5c	966
WBGene00003912	C38D4.6a	813
WBGene00003912	C38D4.6b	807
WBGene00003912	C38D4.6c	669
WBGene00008007	C38D4.7	840
WBGene00000193	C38D4.8	573
WBGene00008008	C38D4.9	645
WBGene00044225	C38D4.10	210
WBGene00008009	C38D9.1	1215
WBGene00008010	C38D9.2	1482
WBGene00008012	C38D9.4	1038
WBGene00008014	C38D9.6	1671
WBGene00008015	C38D9.7	1218
WBGene00008016	C38D9.8	1035
WBGene00008017	C38D9.9	1032
WBGene00008018	C38H2.1a	2742
WBGene00008018	C38H2.1b	2058
WBGene00008019	C38H2.2	1170
WBGene00008020	C38H2.3	390
WBGene00016519	C39B5.1	1071
WBGene00016520	C39B5.2a	1137
WBGene00016520	C39B5.2b	1230
WBGene00016521	C39B5.3	909
WBGene00016522	C39B5.4	912
WBGene00016523	C39B5.5	603
WBGene00016524	C39B5.6	1521
WBGene00016525	C39B5.7	876
WBGene00016527	C39B5.9	930
WBGene00016528	C39B5.10	588
WBGene00005144	C39B5.11	975
WBGene00005142	C39B5.12	978
WBGene00189950	C39B5.14	990
WBGene00008021	C39B10.1	1752
WBGene00008022	C39B10.2a	1383
WBGene00008022	C39B10.2b	1695
WBGene00008023	C39B10.3	462
WBGene00008024	C39B10.4	369
WBGene00008025	C39B10.5	318
WBGene00001252	C39B10.6a	219
WBGene00001252	C39B10.6b	147
WBGene00164973	C39B10.7	372
WBGene00016529	C39D10.1	156
WBGene00016530	C39D10.2	309
WBGene00016531	C39D10.3a	1086
WBGene00016531	C39D10.3b	642
WBGene00016532	C39D10.5	582
WBGene00016533	C39D10.6	687
WBGene00016534	C39D10.7	3516
WBGene00016535	C39D10.8a	402
WBGene00016535	C39D10.8b	414
WBGene00016535	C39D10.8c	396
WBGene00043983	C39D10.11a	1257
WBGene00043983	C39D10.11b	267
WBGene00003056	C39E6.1	1527
WBGene00016537	C39E6.2	483
WBGene00003377	C39E6.4	1026
WBGene00003807	C39E6.6	1374
WBGene00008027	C39E9.2	627
WBGene00000705	C39E9.3	927
WBGene00008028	C39E9.4	630
WBGene00008029	C39E9.5	630
WBGene00008030	C39E9.6	633
WBGene00008031	C39E9.7	1497
WBGene00008032	C39E9.8a	747
WBGene00008032	C39E9.8b	741
WBGene00008032	C39E9.8c	672
WBGene00008032	C39E9.8d	564
WBGene00008032	C39E9.8e	558
WBGene00008032	C39E9.8f	132
WBGene00008032	C39E9.8g	138
WBGene00000706	C39E9.9	831
WBGene00008033	C39E9.10	1467
WBGene00008034	C39E9.11	1218
WBGene00008035	C39E9.12	1230
WBGene00004339	C39E9.13	1065
WBGene00001007	C39E9.14a	1332
WBGene00001007	C39E9.14b	1326
WBGene00016538	C39F7.1a	831
WBGene00016538	C39F7.1b	825
WBGene00016538	C39F7.1c	714
WBGene00016539	C39F7.2a	2298
WBGene00016539	C39F7.2b	2256
WBGene00016539	C39F7.2c	153
WBGene00004266	C39F7.4	618
WBGene00016540	C39F7.5	1989
WBGene00016541	C39H7.1	927
WBGene00016542	C39H7.4	1176
WBGene00016543	C39H7.5	993
WBGene00005090	C39H7.6	978
WBGene00005091	C39H7.7	978
WBGene00044124	C39H7.8	990
WBGene00044125	C39H7.9a	957
WBGene00016544	C40A11.1	822
WBGene00016545	C40A11.2	642
WBGene00016546	C40A11.3	696
WBGene00016547	C40A11.4	687
WBGene00016548	C40A11.5	858
WBGene00016549	C40A11.6	657
WBGene00016550	C40A11.7	663
WBGene00016551	C40A11.8	384
WBGene00006673	C40C9.1	1095
WBGene00000048	C40C9.2	1605
WBGene00008036	C40C9.3	411
WBGene00008037	C40C9.4a	330
WBGene00008037	C40C9.4b	279
WBGene00006412	C40C9.5a	2397
WBGene00006412	C40C9.5b	2388
WBGene00006412	C40C9.5c	2538
WBGene00006412	C40C9.5d	2292
WBGene00006412	C40C9.5e	2544
WBGene00006412	C40C9.5f	2397
WBGene00006412	C40C9.5g	2406
WBGene00006412	C40C9.5h	1269
WBGene00006412	C40C9.5i	1278
WBGene00016554	C40D2.1	441
WBGene00016555	C40D2.2	1311
WBGene00016556	C40D2.3	1326
WBGene00016557	C40D2.4	444
WBGene00000770	C40H1.1	1683
WBGene00008038	C40H1.2	627
WBGene00008039	C40H1.3	1515
WBGene00001242	C40H1.4	876
WBGene00008040	C40H1.5	420
WBGene00008041	C40H1.6	489
WBGene00008042	C40H1.7a	1128
WBGene00008042	C40H1.7b	147
WBGene00008043	C40H1.8	1029
WBGene00008044	C40H1.9	1050
WBGene00043187	C40H5.1	105
WBGene00008045	C40H5.2a	465
WBGene00008045	C40H5.2b	348
WBGene00008047	C40H5.4	2427
WBGene00006654	C40H5.5a	1230
WBGene00006654	C40H5.5b	1146
WBGene00008049	C40H5.7	282
WBGene00016558	C41A3.1a	23259
WBGene00016558	C41A3.1b	13755
WBGene00016559	C41A3.2a	2337
WBGene00016559	C41A3.2b	1581
WBGene00008050	C41C4.1	990
WBGene00005150	C41C4.2	1110
WBGene00008051	C41C4.3	1902
WBGene00002147	C41C4.4a	2904
WBGene00002147	C41C4.4b	1878
WBGene00006832	C41C4.5a	2550
WBGene00006832	C41C4.5b	2664
WBGene00006832	C41C4.5c	2490
WBGene00006832	C41C4.5d	2808
WBGene00006832	C41C4.5e	2889
WBGene00006832	C41C4.5f	435
WBGene00006832	C41C4.5g	354
WBGene00006832	C41C4.5h	2874
WBGene00006739	C41C4.6	1149
WBGene00008052	C41C4.7a	1215
WBGene00008052	C41C4.7b	1125
WBGene00008053	C41C4.8	2433
WBGene00008054	C41C4.9	327
WBGene00044049	C41C4.10a	996
WBGene00044049	C41C4.10b	702
WBGene00004218	C41D7.2	2784
WBGene00016561	C41D11.1a	963
WBGene00016561	C41D11.1b	1014
WBGene00016561	C41D11.1c	1041
WBGene00016561	C41D11.1d	993
WBGene00016561	C41D11.1e	1083
WBGene00016561	C41D11.1f	576
WBGene00001231	C41D11.2	1098
WBGene00016562	C41D11.3a	1467
WBGene00016562	C41D11.3b	1599
WBGene00016562	C41D11.3c	2766
WBGene00016562	C41D11.3d	2760
WBGene00016564	C41D11.5	717
WBGene00016565	C41D11.6	2559
WBGene00016566	C41D11.7	1878
WBGene00000787	C41D11.8	927
WBGene00016567	C41D11.9	588
WBGene00195180	C41D11.10	504
WBGene00005759	C41G6.2	1041
WBGene00005762	C41G6.3	1131
WBGene00008056	C41G6.5	1122
WBGene00008057	C41G6.6	1095
WBGene00005771	C41G6.7	1173
WBGene00005761	C41G6.8a	804
WBGene00005761	C41G6.8b	945
WBGene00005537	C41G6.10	972
WBGene00005536	C41G6.11	969
WBGene00008058	C41G6.12	648
WBGene00008059	C41G6.13	681
WBGene00005538	C41G6.14	969
WBGene00005760	C41G6.15	1107
WBGene00004887	C41G7.1a	594
WBGene00004887	C41G7.1b	624
WBGene00002226	C41G7.2	1764
WBGene00008061	C41G7.3	1182
WBGene00008062	C41G7.4	1554
WBGene00000096	C41G7.5a	1809
WBGene00000096	C41G7.5b	1683
WBGene00008063	C41G7.6	660
WBGene00008064	C41G7.7	471
WBGene00077525	C41G7.8	474
WBGene00077771	C41G7.9a	516
WBGene00077771	C41G7.9b	639
WBGene00219284	C41G7.15	288
WBGene00016568	C41G11.1a	1290
WBGene00016568	C41G11.1b	1242
WBGene00004349	C41G11.3a	2205
WBGene00004349	C41G11.3b	2163
WBGene00016570	C41G11.4a	1482
WBGene00016570	C41G11.4b	1545
WBGene00016570	C41G11.4c	1674
WBGene00016571	C41H7.1	753
WBGene00016572	C41H7.2	513
WBGene00016573	C41H7.3	1122
WBGene00016574	C41H7.4	996
WBGene00016575	C41H7.5a	990
WBGene00016575	C41H7.5b	417
WBGene00016576	C41H7.6	966
WBGene00016577	C41H7.7	1230
WBGene00016578	C41H7.8	1125
WBGene00044370	C41H7.9	153
WBGene00016579	C42C1.1	1044
WBGene00016580	C42C1.2	1623
WBGene00016581	C42C1.3a	615
WBGene00016581	C42C1.3b	621
WBGene00016582	C42C1.4a	3780
WBGene00016582	C42C1.4b	342
WBGene00016582	C42C1.4c	3369
WBGene00016582	C42C1.4d	270
WBGene00016583	C42C1.5	1098
WBGene00016585	C42C1.7a	2097
WBGene00016585	C42C1.7b	162
WBGene00016586	C42C1.8	1635
WBGene00016587	C42C1.9a	759
WBGene00016587	C42C1.9b	249
WBGene00016588	C42C1.10	942
WBGene00016589	C42C1.11a	1830
WBGene00016589	C42C1.11b	474
WBGene00016589	C42C1.11c	1827
WBGene00016590	C42C1.12	360
WBGene00016591	C42C1.13a	504
WBGene00016591	C42C1.13b	621
WBGene00004448	C42C1.14	333
WBGene00016592	C42C1.15	939
WBGene00302978	C42C1.19a	1212
WBGene00302978	C42C1.19b	903
WBGene00016594	C42D4.1	756
WBGene00016595	C42D4.2	1740
WBGene00016596	C42D4.3	768
WBGene00006109	C42D4.4	1035
WBGene00006069	C42D4.5	1038
WBGene00004822	C42D4.6	546
WBGene00004411	C42D4.8	4203
WBGene00006251	C42D4.9	1053
WBGene00016597	C42D4.11	951
WBGene00006276	C42D4.12	1128
WBGene00016598	C42D4.13a	549
WBGene00016598	C42D4.13b	387
WBGene00206380	C42D4.18	507
WBGene00235295	C42D4.19	588
WBGene00016599	C42D8.1	759
WBGene00006926	C42D8.2a	4842
WBGene00006926	C42D8.2b	4677
WBGene00006862	C42D8.3	2268
WBGene00016600	C42D8.4a	627
WBGene00016600	C42D8.4b	741
WBGene00000039	C42D8.5a	2721
WBGene00000039	C42D8.5b	999
WBGene00000149	C42D8.8a	2061
WBGene00000149	C42D8.8b	2055
WBGene00044299	C42D8.9	729
WBGene00002067	C43C3.1	2331
WBGene00008065	C43C3.2a	1497
WBGene00008065	C43C3.2b	1431
WBGene00008065	C43C3.2c	1344
WBGene00008065	C43C3.2d	1437
WBGene00008065	C43C3.2e	1431
WBGene00008065	C43C3.2f	1524
WBGene00008065	C43C3.2g	1392
WBGene00001123	C43C3.3	1341
WBGene00195084	C43C3.4	219
WBGene00008066	C43D7.2	924
WBGene00008067	C43D7.4	465
WBGene00008068	C43D7.5	459
WBGene00005418	C43D7.6	1017
WBGene00008069	C43D7.7	300
WBGene00008070	C43D7.8	315
WBGene00008071	C43D7.9	834
WBGene00016601	C43E11.1	1743
WBGene00016602	C43E11.2a	1338
WBGene00016602	C43E11.2b	552
WBGene00016603	C43E11.3a	4815
WBGene00016603	C43E11.3b	4773
WBGene00007001	C43E11.4	1320
WBGene00016605	C43E11.5	1107
WBGene00003516	C43E11.6a	2166
WBGene00003516	C43E11.6b	1686
WBGene00003516	C43E11.6c	273
WBGene00003516	C43E11.6d	1977
WBGene00003516	C43E11.6e	1584
WBGene00003584	C43E11.7	888
WBGene00016606	C43E11.8	1893
WBGene00016607	C43E11.9	543
WBGene00000382	C43E11.10	1557
WBGene00016608	C43E11.11	1971
WBGene00016609	C43E11.12a	555
WBGene00016609	C43E11.12b	504
WBGene00008072	C43F9.4a	1086
WBGene00008073	C43F9.5	747
WBGene00008074	C43F9.6	1125
WBGene00008075	C43F9.7	225
WBGene00001163	C43F9.8	657
WBGene00008076	C43F9.9	2040
WBGene00008077	C43F9.10	2040
WBGene00045024	C43F9.11a	600
WBGene00045024	C43F9.11b	207
WBGene00016610	C43G2.1a	1305
WBGene00016610	C43G2.1b	1008
WBGene00016610	C43G2.1c	1323
WBGene00016611	C43G2.2a	2214
WBGene00016611	C43G2.2b	2175
WBGene00016612	C43G2.3a	633
WBGene00016612	C43G2.3b	327
WBGene00016613	C43G2.4	1200
WBGene00006621	C43G2.5a	942
WBGene00006621	C43G2.5b	792
WBGene00016614	C43H6.1	1143
WBGene00016616	C43H6.3	345
WBGene00016617	C43H6.4	1884
WBGene00016619	C43H6.6	1545
WBGene00016620	C43H6.7	936
WBGene00001959	C43H6.8	270
WBGene00001618	C43H6.9a	2016
WBGene00001618	C43H6.9b	2658
WBGene00001618	C43H6.9c	2601
WBGene00303045	C43H6.12	36
WBGene00016621	C43H8.1	468
WBGene00016622	C43H8.2	738
WBGene00016623	C44B7.1	594
WBGene00016624	C44B7.2a	1794
WBGene00016624	C44B7.2b	1020
WBGene00016625	C44B7.3	1770
WBGene00016626	C44B7.4	990
WBGene00016627	C44B7.5	711
WBGene00016628	C44B7.6a	1470
WBGene00016628	C44B7.6b	1305
WBGene00016629	C44B7.7	567
WBGene00004058	C44B7.8	1998
WBGene00004059	C44B7.9	1986
WBGene00016630	C44B7.10	1416
WBGene00016631	C44B7.11	2688
WBGene00016632	C44B7.12	1167
WBGene00008078	C44B9.1	2865
WBGene00008079	C44B9.2	1161
WBGene00008080	C44B9.3	864
WBGene00008081	C44B9.4	3453
WBGene00008082	C44B9.5	1578
WBGene00043996	C44B9.6	981
WBGene00016633	C44B11.1	573
WBGene00003175	C44B11.3	1353
WBGene00016634	C44B11.4	288
WBGene00016635	C44B11.6	189
WBGene00016636	C44B12.1	612
WBGene00003893	C44B12.2a	795
WBGene00003893	C44B12.2b	534
WBGene00016637	C44B12.3	261
WBGene00005904	C44B12.4	978
WBGene00016638	C44B12.5	996
WBGene00016639	C44B12.6a	480
WBGene00016639	C44B12.6b	372
WBGene00016639	C44B12.6c	609
WBGene00016639	C44B12.6d	606
WBGene00005905	C44B12.8	894
WBGene00044462	C44B12.9	297
WBGene00016641	C44C1.1	819
WBGene00016642	C44C1.2	1116
WBGene00003563	C44C1.3	576
WBGene00016643	C44C1.4a	1644
WBGene00016643	C44C1.4b	399
WBGene00016644	C44C1.5a	1128
WBGene00016644	C44C1.5b	753
WBGene00016645	C44C1.6	252
WBGene00005871	C44C3.1	1107
WBGene00005876	C44C3.2	1137
WBGene00005885	C44C3.3	1116
WBGene00005865	C44C3.5	1137
WBGene00005864	C44C3.6	1119
WBGene00005886	C44C3.7	1131
WBGene00005306	C44C3.8	861
WBGene00005309	C44C3.9	1056
WBGene00005870	C44C3.11	1098
WBGene00016646	C44C8.1	1128
WBGene00016647	C44C8.2	1128
WBGene00016648	C44C8.3	1128
WBGene00016649	C44C8.4	1128
WBGene00007007	C44C8.6	1101
WBGene00045298	C44C8.7	1413
WBGene00045299	C44C8.8	1413
WBGene00045300	C44C8.9	1413
WBGene00045301	C44C8.10	1413
WBGene00000753	C44C10.1	903
WBGene00008084	C44C10.3	1425
WBGene00008085	C44C10.4	1614
WBGene00008086	C44C10.5	918
WBGene00008087	C44C10.6	390
WBGene00008088	C44C10.7	1026
WBGene00001981	C44C10.8	681
WBGene00008089	C44C10.9a	645
WBGene00008089	C44C10.9b	705
WBGene00008089	C44C10.9c	450
WBGene00008089	C44C10.9d	510
WBGene00008089	C44C10.9e	330
WBGene00008090	C44C10.10	384
WBGene00043985	C44C10.11	1197
WBGene00044133	C44C10.12	498
WBGene00219301	C44C10.15	453
WBGene00004310	C44C11.1a	639
WBGene00206479	C44C11.6	168
WBGene00016650	C44E4.1a	12642
WBGene00016650	C44E4.1b	2445
WBGene00016650	C44E4.1d	12657
WBGene00016652	C44E4.3	1260
WBGene00016653	C44E4.4	1191
WBGene00016654	C44E4.5	1617
WBGene00016655	C44E4.6	261
WBGene00016657	C44E12.1	1056
WBGene00006671	C44E12.3a	1518
WBGene00006671	C44E12.3b	1497
WBGene00006671	C44E12.3c	1731
WBGene00006671	C44E12.3d	1689
WBGene00006671	C44E12.3e	1635
WBGene00006671	C44E12.3f	1539
WBGene00008091	C44F1.1	2232
WBGene00008092	C44F1.2	1131
WBGene00002267	C44F1.3	852
WBGene00000070	C44F1.5	3732
WBGene00008093	C44H4.1	1824
WBGene00002282	C44H4.2	2322
WBGene00006366	C44H4.3	2043
WBGene00008094	C44H4.4	2991
WBGene00006524	C44H4.5	1161
WBGene00008095	C44H4.6	1104
WBGene00001325	C44H4.7a	2919
WBGene00001325	C44H4.7b	2874
WBGene00001325	C44H4.7c	2880
WBGene00001325	C44H4.7d	1122
WBGene00008096	C44H4.8	270
WBGene00008097	C44H9.1	1605
WBGene00008099	C44H9.4	3300
WBGene00008100	C44H9.5a	1659
WBGene00008100	C44H9.5b	1650
WBGene00008101	C44H9.6	1791
WBGene00008102	C44H9.7a	810
WBGene00008102	C44H9.7b	1149
WBGene00016658	C45B2.1	306
WBGene00016659	C45B2.2	300
WBGene00016660	C45B2.3	324
WBGene00001587	C45B2.4a	1641
WBGene00001587	C45B2.4b	1542
WBGene00001602	C45B2.5	1158
WBGene00016661	C45B2.6	2289
WBGene00004219	C45B2.7	2883
WBGene00016662	C45B2.8	222
WBGene00006443	C45B11.1a	1569
WBGene00006443	C45B11.1b	1563
WBGene00008105	C45B11.2	843
WBGene00000981	C45B11.3	882
WBGene00005295	C45B11.4	1005
WBGene00008106	C45B11.5	342
WBGene00045379	C45B11.6	1374
WBGene00077699	C45B11.8	324
WBGene00185117	C45B11.9	219
WBGene00003654	C45E1.1a	1110
WBGene00003654	C45E1.1b	1035
WBGene00003654	C45E1.1c	1128
WBGene00016663	C45E1.4	477
WBGene00195056	C45E1.5	312
WBGene00016664	C45E5.1	912
WBGene00016665	C45E5.2	1170
WBGene00016667	C45E5.4	513
WBGene00003636	C45E5.6a	1587
WBGene00003636	C45E5.6b	1731
WBGene00003636	C45E5.6c	1188
WBGene00003636	C45E5.6d	1596
WBGene00008107	C45G3.1	3561
WBGene00001590	C45G3.3	870
WBGene00044008	C45G3.5	1929
WBGene00016668	C45G7.1	222
WBGene00016669	C45G7.2	420
WBGene00016670	C45G7.3	420
WBGene00016671	C45G7.4	1812
WBGene00000402	C45G7.5	5328
WBGene00235340	C45G7.13	1668
WBGene00016673	C45G9.1	873
WBGene00016674	C45G9.2	855
WBGene00016675	C45G9.4	879
WBGene00016676	C45G9.5	951
WBGene00016677	C45G9.6a	1629
WBGene00016677	C45G9.6b	468
WBGene00016678	C45G9.7	375
WBGene00016679	C45G9.8	252
WBGene00016680	C45G9.9	885
WBGene00016681	C45G9.10a	2916
WBGene00016681	C45G9.10b	2418
WBGene00016682	C45G9.11	1065
WBGene00016683	C45G9.12	282
WBGene00016684	C45G9.13	318
WBGene00044409	C45G9.14	432
WBGene00050919	C45G9.15	1062
WBGene00016685	C45H4.1	894
WBGene00016686	C45H4.2	1488
WBGene00016687	C45H4.3a	840
WBGene00016687	C45H4.3b	765
WBGene00016689	C45H4.7	864
WBGene00016690	C45H4.8	888
WBGene00016691	C45H4.9	882
WBGene00016692	C45H4.10	915
WBGene00016693	C45H4.11a	885
WBGene00016693	C45H4.11b	777
WBGene00016693	C45H4.11d	363
WBGene00006117	C45H4.12	600
WBGene00016694	C45H4.13	600
WBGene00016695	C45H4.14a	537
WBGene00016695	C45H4.14b	396
WBGene00006281	C45H4.15	1086
WBGene00016696	C45H4.16	906
WBGene00016697	C45H4.17a	1488
WBGene00016697	C45H4.17b	288
WBGene00044087	C45H4.18a	978
WBGene00044087	C45H4.18b	522
WBGene00268199	C45H4.21	567
WBGene00016698	C46A5.1	1494
WBGene00016699	C46A5.2	1845
WBGene00000603	C46A5.3a	1038
WBGene00000603	C46A5.3b	981
WBGene00016700	C46A5.4	4614
WBGene00016701	C46A5.5a	1008
WBGene00016701	C46A5.5b	1038
WBGene00016702	C46A5.6	951
WBGene00016703	C46A5.8	588
WBGene00001827	C46A5.9	2349
WBGene00006941	C46C2.1a	5517
WBGene00006941	C46C2.1b	5034
WBGene00006941	C46C2.1c	5358
WBGene00006941	C46C2.1d	5523
WBGene00006941	C46C2.1e	5040
WBGene00006941	C46C2.1f	5364
WBGene00006941	C46C2.1g	5526
WBGene00006941	C46C2.1h	5043
WBGene00006941	C46C2.1i	5367
WBGene00006941	C46C2.1j	5532
WBGene00006941	C46C2.1k	5049
WBGene00006941	C46C2.1l	5373
WBGene00006941	C46C2.1m	5538
WBGene00006941	C46C2.1n	5553
WBGene00006941	C46C2.1o	5070
WBGene00006941	C46C2.1p	5544
WBGene00006941	C46C2.1q	5061
WBGene00006941	C46C2.1r	5547
WBGene00006941	C46C2.1s	5064
WBGene00006941	C46C2.1t	5055
WBGene00006941	C46C2.1u	582
WBGene00006941	C46C2.1v	603
WBGene00008110	C46C2.2	1563
WBGene00008111	C46C2.3	894
WBGene00008113	C46C2.5	672
WBGene00008114	C46C2.6a	588
WBGene00008114	C46C2.6b	237
WBGene00008114	C46C2.6c	297
WBGene00045078	C46C2.7	225
WBGene00016704	C46C11.1a	2832
WBGene00016704	C46C11.1b	2727
WBGene00016705	C46C11.2a	1392
WBGene00016705	C46C11.2b	1446
WBGene00016706	C46C11.3	726
WBGene00044567	C46C11.4	1197
WBGene00001556	C46E1.2	2028
WBGene00001362	C46E1.3	2292
WBGene00016707	C46E10.1	939
WBGene00016708	C46E10.2	372
WBGene00016709	C46E10.3	1179
WBGene00016710	C46E10.4	1185
WBGene00016711	C46E10.5	1260
WBGene00006001	C46E10.6	951
WBGene00005318	C46E10.7	1044
WBGene00016712	C46E10.8	519
WBGene00005319	C46E10.10	1044
WBGene00016714	C46F2.1	735
WBGene00001175	C46F4.1a	1188
WBGene00001175	C46F4.1b	1155
WBGene00016716	C46F4.2	2157
WBGene00044571	C46F4.3	459
WBGene00016717	C46F9.1a	1152
WBGene00016718	C46F9.2	1323
WBGene00016719	C46F9.3	1326
WBGene00016720	C46F9.4	1317
WBGene00006822	C46F11.1a	2118
WBGene00006822	C46F11.1b	2103
WBGene00008117	C46F11.2a	1422
WBGene00008117	C46F11.2b	1380
WBGene00008118	C46F11.3	903
WBGene00008119	C46F11.4	2436
WBGene00008120	C46F11.5a	1467
WBGene00008120	C46F11.5b	1470
WBGene00008121	C46F11.6	366
WBGene00016721	C46G7.1	282
WBGene00016722	C46G7.2	753
WBGene00004112	C46G7.4a	3498
WBGene00004112	C46G7.4b	1848
WBGene00004112	C46G7.4c	2778
WBGene00004112	C46G7.4d	1791
WBGene00004112	C46G7.4e	1584
WBGene00004112	C46G7.4f	1521
WBGene00004112	C46G7.4g	3243
WBGene00004112	C46G7.4h	3186
WBGene00004112	C46G7.4i	2979
WBGene00004112	C46G7.4j	2916
WBGene00004112	C46G7.4k	3105
WBGene00004112	C46G7.4l	3048
WBGene00004112	C46G7.4m	2841
WBGene00004112	C46G7.4n	3033
WBGene00004112	C46G7.4o	3441
WBGene00004112	C46G7.4p	3234
WBGene00004112	C46G7.4q	3171
WBGene00004112	C46G7.4r	3360
WBGene00004112	C46G7.4s	3303
WBGene00004112	C46G7.4t	3096
WBGene00044502	C46G7.5	156
WBGene00016724	C46H3.1	648
WBGene00016725	C46H3.2a	2763
WBGene00016725	C46H3.2b	1734
WBGene00016725	C46H3.2c	1443
WBGene00016727	C46H11.1	198
WBGene00016728	C46H11.2	1227
WBGene00016729	C46H11.3	441
WBGene00002979	C46H11.4a	1485
WBGene00002979	C46H11.4b	1185
WBGene00002979	C46H11.4c	1386
WBGene00002979	C46H11.4d	1350
WBGene00002979	C46H11.4e	1425
WBGene00002979	C46H11.4f	1278
WBGene00016730	C46H11.6	1029
WBGene00016731	C46H11.7	720
WBGene00016732	C46H11.8	885
WBGene00016733	C46H11.9	750
WBGene00016734	C46H11.10a	1035
WBGene00016734	C46H11.10b	726
WBGene00016735	C46H11.11a	4041
WBGene00016735	C46H11.11b	3567
WBGene00016735	C46H11.11c	4092
WBGene00016735	C46H11.11d	3618
WBGene00016735	C46H11.11e	5097
WBGene00016735	C46H11.11f	5046
WBGene00016735	C46H11.11g	4623
WBGene00016735	C46H11.11h	4572
WBGene00008122	C47A4.1	474
WBGene00008123	C47A4.2a	1338
WBGene00008123	C47A4.2b	1356
WBGene00008123	C47A4.2c	1152
WBGene00008124	C47A4.3	951
WBGene00008125	C47A4.5	228
WBGene00004003	C47A10.1	3885
WBGene00005488	C47A10.2	945
WBGene00005489	C47A10.3	945
WBGene00008126	C47A10.4	1098
WBGene00008127	C47A10.5a	1005
WBGene00008127	C47A10.5b	684
WBGene00008128	C47A10.6	1041
WBGene00005492	C47A10.7	666
WBGene00005909	C47A10.8	882
WBGene00005491	C47A10.9	978
WBGene00005493	C47A10.10	978
WBGene00005494	C47A10.11	987
WBGene00008129	C47A10.12	576
WBGene00219381	C47A10.16	99
WBGene00008130	C47B2.1	1074
WBGene00008131	C47B2.2	696
WBGene00006529	C47B2.3	1347
WBGene00003948	C47B2.4	834
WBGene00001234	C47B2.5	741
WBGene00008132	C47B2.6a	1044
WBGene00008132	C47B2.6b	1050
WBGene00008133	C47B2.7a	1380
WBGene00008133	C47B2.7b	1503
WBGene00004196	C47B2.8	645
WBGene00008134	C47B2.9	462
WBGene00016736	C47C12.2	156
WBGene00004335	C47C12.3a	909
